56.59282 Framedifference 18   Time 39119
56.496094 Framedifference 18   Time 39137
55.466747 Framedifference 23   Time 39160
54.623844 Framedifference 21   Time 39181
53.11503 Framedifference 25   Time 39206
53.06553 Framedifference 19   Time 39225
53.21524 Framedifference 18   Time 39243
53.08371 Framedifference 20   Time 39263
52.4583 Framedifference 21   Time 39284
51.867146 Framedifference 21   Time 39305
51.780174 Framedifference 20   Time 39325
51.497753 Framedifference 20   Time 39345
50.971413 Framedifference 22   Time 39367
46.47381 Framedifference -1980   Time 37387
46.272015 Framedifference 23   Time 37410
46.303818 Framedifference 22   Time 37432
46.22167 Framedifference 21   Time 37453
46.26825 Framedifference 22   Time 37475
46.346725 Framedifference 21   Time 37496
46.226692 Framedifference 22   Time 37518
46.13658 Framedifference 23   Time 37541
46.10853 Framedifference 22   Time 37563
45.795403 Framedifference 23   Time 37586
45.592957 Framedifference 22   Time 37608
45.54773 Framedifference 23   Time 37631
45.284027 Framedifference 23   Time 37654
45.081577 Framedifference 23   Time 37677
44.9718 Framedifference 23   Time 37700
44.577866 Framedifference 24   Time 37724
44.348812 Framedifference 24   Time 37748
43.838505 Framedifference 25   Time 37773
43.6758 Framedifference 24   Time 37797
43.277016 Framedifference 25   Time 37822
43.07431 Framedifference 24   Time 37846
42.61601 Framedifference 26   Time 37872
42.279972 Framedifference 26   Time 37898
41.890137 Framedifference 26   Time 37924
41.54722 Framedifference 26   Time 37950
41.180775 Framedifference 26   Time 37976
40.864212 Framedifference 27   Time 38003
40.63178 Framedifference 25   Time 38028
40.157154 Framedifference 28   Time 38056
39.121964 Framedifference 34   Time 38090
38.74701 Framedifference 28   Time 38118
38.57421 Framedifference 28   Time 38146
38.29991 Framedifference 27   Time 38173
37.93866 Framedifference 29   Time 38202
37.661022 Framedifference 28   Time 38230
37.31243 Framedifference 30   Time 38260
40.063835 Framedifference 15   Time 38275
42.527107 Framedifference 15   Time 38290
44.80451 Framedifference 16   Time 38306
46.81791 Framedifference 15   Time 38321
48.549793 Framedifference 16   Time 38337
50.023796 Framedifference 15   Time 38352
51.33771 Framedifference 17   Time 38369
52.276897 Framedifference 16   Time 38385
53.433113 Framedifference 16   Time 38401
54.091015 Framedifference 16   Time 38417
55.142685 Framedifference 16   Time 38433
56.365883 Framedifference 15   Time 38448
57.508152 Framedifference 15   Time 38463
57.93674 Framedifference 16   Time 38479
58.970024 Framedifference 14   Time 38493
59.17606 Framedifference 17   Time 38510
59.783115 Framedifference 15   Time 38525
59.884663 Framedifference 17   Time 38542
60.34641 Framedifference 15   Time 38557
60.844395 Framedifference 15   Time 38572
60.922394 Framedifference 17   Time 38589
(time 38589- lastadded -60)      true
Circle added
60.61376 Framedifference 17   Time 38606
60.587997 Framedifference 16   Time 38622
60.881958 Framedifference 16   Time 38638
61.04436 Framedifference 16   Time 38654
61.049545 Framedifference 16   Time 38670
61.150894 Framedifference 16   Time 38686
60.981026 Framedifference 17   Time 38703
61.07732 Framedifference 16   Time 38719
61.069954 Framedifference 17   Time 38736
60.99428 Framedifference 16   Time 38752
60.958477 Framedifference 17   Time 38769
60.868084 Framedifference 16   Time 38785
60.5618 Framedifference 18   Time 38803
60.722195 Framedifference 16   Time 38819
60.557793 Framedifference 17   Time 38836
60.280228 Framedifference 17   Time 38853
60.133606 Framedifference 17   Time 38870
60.223186 Framedifference 17   Time 38887
60.344604 Framedifference 16   Time 38903
60.27853 Framedifference 17   Time 38920
60.18975 Framedifference 17   Time 38937
60.55583 Framedifference 15   Time 38952
60.21732 Framedifference 18   Time 38970
60.358612 Framedifference 16   Time 38986
61.053486 Framedifference 15   Time 39001
61.738895 Framedifference 14   Time 39015
62.58243 Framedifference 14   Time 39029
63.29204 Framedifference 15   Time 39044
63.683613 Framedifference 15   Time 39059
64.002655 Framedifference 15   Time 39074
64.56552 Framedifference 14   Time 39088
63.66891 Framedifference 18   Time 39106
63.634697 Framedifference 16   Time 39122
63.90109 Framedifference 15   Time 39137
64.06267 Framedifference 16   Time 39153
64.40085 Framedifference 14   Time 39167
65.21497 Framedifference 14   Time 39181
65.94742 Framedifference 14   Time 39195
66.23145 Framedifference 14   Time 39209
66.68767 Framedifference 14   Time 39223
66.98439 Framedifference 15   Time 39238
67.30589 Framedifference 14   Time 39252
67.46901 Framedifference 15   Time 39267
67.66667 Framedifference 14   Time 39281
68.12697 Framedifference 14   Time 39295
68.217964 Framedifference 14   Time 39309
68.334816 Framedifference 15   Time 39324
68.4774 Framedifference 14   Time 39338
68.428696 Framedifference 15   Time 39353
68.38687 Framedifference 14   Time 39367
68.2004 Framedifference 15   Time 39382
68.27175 Framedifference 15   Time 39397
68.02153 Framedifference 15   Time 39412
67.83386 Framedifference 15   Time 39427
68.14629 Framedifference 14   Time 39441
68.57915 Framedifference 14   Time 39455
68.346146 Framedifference 15   Time 39470
68.40706 Framedifference 15   Time 39485
68.1338 Framedifference 15   Time 39500
67.96483 Framedifference 15   Time 39515
67.76529 Framedifference 15   Time 39530
67.71868 Framedifference 15   Time 39545
68.175255 Framedifference 14   Time 39559
68.21537 Framedifference 14   Time 39573
67.87734 Framedifference 16   Time 39589
66.8781 Framedifference 17   Time 39606
66.653946 Framedifference 15   Time 39621
66.577705 Framedifference 16   Time 39637
66.19342 Framedifference 15   Time 39652
66.19159 Framedifference 16   Time 39668
65.98253 Framedifference 15   Time 39683
66.324646 Framedifference 15   Time 39698
66.1786 Framedifference 15   Time 39713
66.262596 Framedifference 15   Time 39728
66.5714 Framedifference 14   Time 39742
66.7062 Framedifference 15   Time 39757
66.012276 Framedifference 17   Time 39774
65.863815 Framedifference 15   Time 39789
65.50819 Framedifference 16   Time 39805
65.701 Framedifference 15   Time 39820
65.57909 Framedifference 16   Time 39836
65.21862 Framedifference 16   Time 39852
65.27127 Framedifference 15   Time 39867
65.28081 Framedifference 15   Time 39882
65.41606 Framedifference 15   Time 39897
65.071014 Framedifference 17   Time 39914
65.27418 Framedifference 14   Time 39928
65.267715 Framedifference 16   Time 39944
65.41818 Framedifference 15   Time 39959
64.973015 Framedifference 16   Time 39975
65.35545 Framedifference 15   Time 39990
65.26321 Framedifference 16   Time 40006
65.5081 Framedifference 14   Time 40020
65.36413 Framedifference 16   Time 40036
65.18047 Framedifference 16   Time 40052
65.40641 Framedifference 14   Time 40066
65.36189 Framedifference 16   Time 40082
65.2869 Framedifference 15   Time 40097
64.78163 Framedifference 17   Time 40114
64.98059 Framedifference 14   Time 40128
64.92987 Framedifference 17   Time 40145
64.11556 Framedifference 17   Time 40162
63.712696 Framedifference 17   Time 40179
(time 40179- lastadded -60)      true
Circle added
(time 40179- lastadded -60)      true
Circle added
(time 40179- lastadded -60)      true
Circle added
(time 40179- lastadded -60)      true
Circle added
63.25291 Framedifference 17   Time 40196
62.98354 Framedifference 16   Time 40212
63.007713 Framedifference 16   Time 40228
63.150238 Framedifference 15   Time 40243
63.081013 Framedifference 16   Time 40259
62.42562 Framedifference 18   Time 40277
60.43823 Framedifference 24   Time 40301
60.43609 Framedifference 16   Time 40317
60.651894 Framedifference 16   Time 40333
60.581654 Framedifference 17   Time 40350
60.8304 Framedifference 16   Time 40366
60.451824 Framedifference 18   Time 40384
60.558987 Framedifference 15   Time 40399
60.60374 Framedifference 17   Time 40416
60.88746 Framedifference 15   Time 40431
60.74982 Framedifference 18   Time 40449
60.693527 Framedifference 16   Time 40465
60.9465 Framedifference 15   Time 40480
61.171616 Framedifference 16   Time 40496
61.122883 Framedifference 17   Time 40513
61.236385 Framedifference 16   Time 40529
61.9675 Framedifference 14   Time 40543
62.632603 Framedifference 15   Time 40558
63.06351 Framedifference 15   Time 40573
63.181805 Framedifference 16   Time 40589
63.08773 Framedifference 15   Time 40604
63.47657 Framedifference 15   Time 40619
63.921204 Framedifference 16   Time 40635
64.007645 Framedifference 15   Time 40650
63.647255 Framedifference 17   Time 40667
63.716698 Framedifference 15   Time 40682
64.07286 Framedifference 15   Time 40697
64.016266 Framedifference 16   Time 40713
64.32999 Framedifference 14   Time 40727
64.31383 Framedifference 16   Time 40743
64.42876 Framedifference 15   Time 40758
64.28343 Framedifference 16   Time 40774
64.50991 Framedifference 15   Time 40789
64.46838 Framedifference 16   Time 40805
64.405136 Framedifference 15   Time 40820
64.03692 Framedifference 17   Time 40837
63.787125 Framedifference 16   Time 40853
63.768204 Framedifference 16   Time 40869
63.406822 Framedifference 17   Time 40886
63.59964 Framedifference 15   Time 40901
63.53865 Framedifference 16   Time 40917
63.838814 Framedifference 15   Time 40932
64.15036 Framedifference 14   Time 40946
58.33689 Framedifference -2818   Time 38128
58.835365 Framedifference 16   Time 38144
59.27497 Framedifference 16   Time 38160
59.692287 Framedifference 15   Time 38175
59.896015 Framedifference 16   Time 38191
60.336983 Framedifference 16   Time 38207
60.522434 Framedifference 16   Time 38223
60.44259 Framedifference 17   Time 38240
60.81527 Framedifference 15   Time 38255
60.858788 Framedifference 17   Time 38272
60.660778 Framedifference 17   Time 38289
60.573868 Framedifference 17   Time 38306
60.97832 Framedifference 15   Time 38321
61.205887 Framedifference 16   Time 38337
61.008343 Framedifference 17   Time 38354
61.375023 Framedifference 15   Time 38369
60.989952 Framedifference 17   Time 38386
61.429924 Framedifference 16   Time 38402
61.445583 Framedifference 16   Time 38418
61.639973 Framedifference 16   Time 38434
62.1367 Framedifference 15   Time 38449
61.99014 Framedifference 16   Time 38465
61.38242 Framedifference 19   Time 38484
60.480083 Framedifference 18   Time 38502
60.34947 Framedifference 17   Time 38519
60.591434 Framedifference 16   Time 38535
60.608368 Framedifference 17   Time 38552
60.57142 Framedifference 16   Time 38568
60.56597 Framedifference 17   Time 38585
(time 38585- lastadded -60)      true
Circle added
60.2917 Framedifference 17   Time 38602
59.78685 Framedifference 18   Time 38620
59.987762 Framedifference 16   Time 38636
59.887344 Framedifference 17   Time 38653
60.006992 Framedifference 16   Time 38669
59.92835 Framedifference 17   Time 38686
60.155457 Framedifference 16   Time 38702
59.754673 Framedifference 18   Time 38720
59.741577 Framedifference 17   Time 38737
59.716534 Framedifference 17   Time 38754
59.740475 Framedifference 16   Time 38770
59.43365 Framedifference 18   Time 38788
59.30039 Framedifference 18   Time 38806
58.770348 Framedifference 18   Time 38824
58.72937 Framedifference 17   Time 38841
58.304325 Framedifference 18   Time 38859
58.18804 Framedifference 18   Time 38877
57.91332 Framedifference 18   Time 38895
57.999138 Framedifference 17   Time 38912
57.566204 Framedifference 19   Time 38931
57.491894 Framedifference 17   Time 38948
56.893074 Framedifference 20   Time 38968
56.416546 Framedifference 19   Time 38987
56.1652 Framedifference 18   Time 39005
55.749798 Framedifference 19   Time 39024
55.547924 Framedifference 19   Time 39043
55.545643 Framedifference 18   Time 39061
55.36204 Framedifference 19   Time 39080
55.09224 Framedifference 19   Time 39099
54.61658 Framedifference 20   Time 39119
54.535133 Framedifference 19   Time 39138
54.301365 Framedifference 19   Time 39157
54.238724 Framedifference 18   Time 39175
53.73778 Framedifference 21   Time 39196
53.56353 Framedifference 19   Time 39215
53.194534 Framedifference 20   Time 39235
53.127674 Framedifference 19   Time 39254
52.929607 Framedifference 19   Time 39273
52.59753 Framedifference 20   Time 39293
52.566746 Framedifference 19   Time 39312
52.254753 Framedifference 21   Time 39333
51.97847 Framedifference 20   Time 39353
51.53987 Framedifference 21   Time 39374
51.41323 Framedifference 20   Time 39394
51.38741 Framedifference 19   Time 39413
51.04992 Framedifference 21   Time 39434
50.90518 Framedifference 21   Time 39455
52.638283 Framedifference 14   Time 39469
53.82435 Framedifference 16   Time 39485
54.88808 Framedifference 15   Time 39500
55.760933 Framedifference 16   Time 39516
56.663616 Framedifference 16   Time 39532
57.557198 Framedifference 15   Time 39547
58.454372 Framedifference 15   Time 39562
59.196087 Framedifference 15   Time 39577
59.757084 Framedifference 15   Time 39592
60.284096 Framedifference 16   Time 39608
60.501484 Framedifference 16   Time 39624
61.078613 Framedifference 15   Time 39639
61.582546 Framedifference 15   Time 39654
62.14079 Framedifference 15   Time 39669
62.23515 Framedifference 16   Time 39685
62.588253 Framedifference 15   Time 39700
62.953667 Framedifference 15   Time 39715
62.774715 Framedifference 16   Time 39731
63.15808 Framedifference 15   Time 39746
63.658627 Framedifference 15   Time 39761
63.73234 Framedifference 15   Time 39776
63.901142 Framedifference 16   Time 39792
64.242226 Framedifference 14   Time 39806
64.14197 Framedifference 16   Time 39822
64.12936 Framedifference 16   Time 39838
64.373856 Framedifference 15   Time 39853
64.34037 Framedifference 16   Time 39869
64.253105 Framedifference 15   Time 39884
64.48477 Framedifference 15   Time 39899
64.589195 Framedifference 16   Time 39915
64.24066 Framedifference 16   Time 39931
63.89721 Framedifference 17   Time 39948
63.199738 Framedifference 17   Time 39965
63.519653 Framedifference 15   Time 39980
63.706654 Framedifference 15   Time 39995
64.09748 Framedifference 15   Time 40010
63.798313 Framedifference 16   Time 40026
64.04002 Framedifference 16   Time 40042
63.808495 Framedifference 16   Time 40058
58.03362 Framedifference -2038   Time 38020
58.318073 Framedifference 16   Time 38036
58.826958 Framedifference 16   Time 38052
58.951378 Framedifference 17   Time 38069
58.730957 Framedifference 17   Time 38086
59.539665 Framedifference 15   Time 38101
59.72924 Framedifference 16   Time 38117
60.133133 Framedifference 16   Time 38133
60.37793 Framedifference 16   Time 38149
60.419235 Framedifference 17   Time 38166
60.608963 Framedifference 16   Time 38182
61.12203 Framedifference 15   Time 38197
61.593426 Framedifference 15   Time 38212
61.51432 Framedifference 17   Time 38229
61.54542 Framedifference 16   Time 38245
61.438637 Framedifference 16   Time 38261
61.63938 Framedifference 16   Time 38277
61.537 Framedifference 17   Time 38294
61.818634 Framedifference 15   Time 38309
61.51445 Framedifference 17   Time 38326
61.97491 Framedifference 15   Time 38341
62.256626 Framedifference 16   Time 38357
62.42626 Framedifference 15   Time 38372
62.327854 Framedifference 17   Time 38389
61.280926 Framedifference 19   Time 38408
61.437824 Framedifference 16   Time 38424
61.64319 Framedifference 15   Time 38439
61.88991 Framedifference 16   Time 38455
62.08629 Framedifference 16   Time 38471
62.05052 Framedifference 16   Time 38487
62.229164 Framedifference 15   Time 38502
62.305527 Framedifference 16   Time 38518
62.554287 Framedifference 16   Time 38534
62.564598 Framedifference 16   Time 38550
62.66555 Framedifference 16   Time 38566
62.52654 Framedifference 16   Time 38582
(time 38582- lastadded -60)      true
Circle added
62.525482 Framedifference 16   Time 38598
62.09603 Framedifference 17   Time 38615
62.72043 Framedifference 15   Time 38630
63.335403 Framedifference 15   Time 38645
63.854088 Framedifference 14   Time 38659
63.75003 Framedifference 16   Time 38675
64.16 Framedifference 15   Time 38690
64.65454 Framedifference 14   Time 38704
64.68586 Framedifference 15   Time 38719
65.26343 Framedifference 14   Time 38733
65.0673 Framedifference 16   Time 38749
65.36908 Framedifference 15   Time 38764
65.67803 Framedifference 15   Time 38779
65.84734 Framedifference 14   Time 38793
66.167404 Framedifference 15   Time 38808
66.29173 Framedifference 15   Time 38823
66.66276 Framedifference 14   Time 38837
66.55202 Framedifference 15   Time 38852
66.76796 Framedifference 15   Time 38867
66.57553 Framedifference 15   Time 38882
66.721985 Framedifference 15   Time 38897
66.44393 Framedifference 16   Time 38913
66.199974 Framedifference 15   Time 38928
66.4214 Framedifference 15   Time 38943
66.96409 Framedifference 14   Time 38957
66.894165 Framedifference 15   Time 38972
66.86059 Framedifference 15   Time 38987
67.367165 Framedifference 14   Time 39001
67.23353 Framedifference 15   Time 39016
67.429276 Framedifference 14   Time 39030
67.83345 Framedifference 15   Time 39045
67.871574 Framedifference 14   Time 39059
68.21534 Framedifference 14   Time 39073
68.17019 Framedifference 15   Time 39088
68.05285 Framedifference 15   Time 39103
67.99994 Framedifference 15   Time 39118
68.2829 Framedifference 14   Time 39132
68.441025 Framedifference 14   Time 39146
68.15136 Framedifference 16   Time 39162
67.99774 Framedifference 14   Time 39176
67.98094 Framedifference 15   Time 39191
68.07838 Framedifference 15   Time 39206
68.21091 Framedifference 14   Time 39220
68.39227 Framedifference 14   Time 39234
68.22959 Framedifference 15   Time 39249
68.13342 Framedifference 15   Time 39264
68.18013 Framedifference 15   Time 39279
68.17004 Framedifference 14   Time 39293
68.287735 Framedifference 15   Time 39308
68.01846 Framedifference 15   Time 39323
68.260994 Framedifference 14   Time 39337
68.16888 Framedifference 15   Time 39352
68.21047 Framedifference 15   Time 39367
67.94112 Framedifference 15   Time 39382
67.53592 Framedifference 16   Time 39398
67.359276 Framedifference 15   Time 39413
67.397736 Framedifference 14   Time 39427
67.521866 Framedifference 15   Time 39442
67.52789 Framedifference 15   Time 39457
67.56999 Framedifference 14   Time 39471
67.570274 Framedifference 15   Time 39486
67.80454 Framedifference 14   Time 39500
67.41897 Framedifference 16   Time 39516
67.73634 Framedifference 15   Time 39531
67.89827 Framedifference 14   Time 39545
67.93993 Framedifference 15   Time 39560
68.111305 Framedifference 14   Time 39574
67.97741 Framedifference 15   Time 39589
68.19836 Framedifference 14   Time 39603
68.31655 Framedifference 14   Time 39617
68.27967 Framedifference 15   Time 39632
67.71915 Framedifference 16   Time 39648
67.476364 Framedifference 16   Time 39664
67.42313 Framedifference 15   Time 39679
67.24186 Framedifference 15   Time 39694
67.24574 Framedifference 14   Time 39708
67.18815 Framedifference 15   Time 39723
67.454254 Framedifference 15   Time 39738
67.15085 Framedifference 15   Time 39753
67.275986 Framedifference 15   Time 39768
67.11815 Framedifference 15   Time 39783
67.19804 Framedifference 15   Time 39798
67.37571 Framedifference 15   Time 39813
67.41558 Framedifference 15   Time 39828
67.66107 Framedifference 14   Time 39842
67.50117 Framedifference 15   Time 39857
67.56515 Framedifference 14   Time 39871
67.63261 Framedifference 15   Time 39886
67.89118 Framedifference 14   Time 39900
67.22711 Framedifference 17   Time 39917
67.59597 Framedifference 14   Time 39931
67.84033 Framedifference 14   Time 39945
67.503426 Framedifference 16   Time 39961
67.53594 Framedifference 14   Time 39975
67.13242 Framedifference 16   Time 39991
67.24053 Framedifference 15   Time 40006
66.81078 Framedifference 16   Time 40022
67.04844 Framedifference 14   Time 40036
67.378334 Framedifference 14   Time 40050
67.17641 Framedifference 15   Time 40065
61.05819 Framedifference -2043   Time 38022
61.501755 Framedifference 16   Time 38038
61.961918 Framedifference 15   Time 38053
62.736565 Framedifference 14   Time 38067
63.38483 Framedifference 14   Time 38081
63.96962 Framedifference 15   Time 38096
64.28938 Framedifference 15   Time 38111
64.51958 Framedifference 15   Time 38126
64.61261 Framedifference 15   Time 38141
64.57504 Framedifference 16   Time 38157
64.69715 Framedifference 15   Time 38172
64.89988 Framedifference 15   Time 38187
65.00561 Framedifference 15   Time 38202
64.84883 Framedifference 16   Time 38218
65.01016 Framedifference 15   Time 38233
65.195526 Framedifference 15   Time 38248
65.628944 Framedifference 14   Time 38262
65.54999 Framedifference 16   Time 38278
65.89539 Framedifference 14   Time 38292
66.11543 Framedifference 15   Time 38307
66.42937 Framedifference 14   Time 38321
66.83055 Framedifference 15   Time 38336
66.518906 Framedifference 15   Time 38351
66.8289 Framedifference 15   Time 38366
67.60624 Framedifference 13   Time 38379
68.201324 Framedifference 14   Time 38393
68.39345 Framedifference 14   Time 38407
68.96437 Framedifference 13   Time 38420
69.70612 Framedifference 13   Time 38433
70.33595 Framedifference 14   Time 38447
70.7495 Framedifference 13   Time 38460
71.38526 Framedifference 13   Time 38473
72.276024 Framedifference 13   Time 38486
72.70893 Framedifference 13   Time 38499
72.86719 Framedifference 13   Time 38512
73.11872 Framedifference 13   Time 38525
73.10743 Framedifference 14   Time 38539
73.26975 Framedifference 13   Time 38552
73.648926 Framedifference 13   Time 38565
73.882706 Framedifference 13   Time 38578
73.82268 Framedifference 14   Time 38592
(time 38592- lastadded -60)      true
Circle added
72.983536 Framedifference 15   Time 38607
73.01521 Framedifference 14   Time 38621
73.24555 Framedifference 14   Time 38635
73.20755 Framedifference 13   Time 38648
73.28401 Framedifference 14   Time 38662
72.84883 Framedifference 14   Time 38676
72.95361 Framedifference 14   Time 38690
72.59222 Framedifference 15   Time 38705
72.375595 Framedifference 13   Time 38718
72.51666 Framedifference 14   Time 38732
72.47382 Framedifference 14   Time 38746
72.14677 Framedifference 14   Time 38760
72.06966 Framedifference 14   Time 38774
72.11758 Framedifference 14   Time 38788
72.31679 Framedifference 14   Time 38802
70.88133 Framedifference 17   Time 38819
71.06321 Framedifference 13   Time 38832
70.88937 Framedifference 15   Time 38847
71.454796 Framedifference 13   Time 38860
71.523865 Framedifference 14   Time 38874
71.76183 Framedifference 13   Time 38887
71.76916 Framedifference 14   Time 38901
71.38583 Framedifference 15   Time 38916
71.74484 Framedifference 13   Time 38929
72.22442 Framedifference 13   Time 38942
72.241264 Framedifference 14   Time 38956
72.27755 Framedifference 14   Time 38970
72.06318 Framedifference 14   Time 38984
72.41247 Framedifference 13   Time 38997
72.47535 Framedifference 14   Time 39011
72.62391 Framedifference 14   Time 39025
72.70713 Framedifference 13   Time 39038
72.737274 Framedifference 14   Time 39052
72.5278 Framedifference 14   Time 39066
72.73012 Framedifference 13   Time 39079
72.669266 Framedifference 14   Time 39093
72.58479 Framedifference 14   Time 39107
72.56305 Framedifference 14   Time 39121
72.968 Framedifference 13   Time 39134
72.87325 Framedifference 14   Time 39148
72.847015 Framedifference 13   Time 39161
73.10945 Framedifference 14   Time 39175
72.6088 Framedifference 15   Time 39190
71.91293 Framedifference 15   Time 39205
71.96268 Framedifference 14   Time 39219
71.95243 Framedifference 13   Time 39232
71.91044 Framedifference 14   Time 39246
72.08953 Framedifference 14   Time 39260
72.10527 Framedifference 14   Time 39274
72.171394 Framedifference 14   Time 39288
72.39657 Framedifference 14   Time 39302
72.57125 Framedifference 13   Time 39315
72.27837 Framedifference 14   Time 39329
72.045715 Framedifference 14   Time 39343
72.12172 Framedifference 14   Time 39357
71.75997 Framedifference 15   Time 39372
72.160095 Framedifference 13   Time 39385
72.51213 Framedifference 13   Time 39398
72.48174 Framedifference 14   Time 39412
72.85507 Framedifference 13   Time 39425
72.81342 Framedifference 14   Time 39439
72.9032 Framedifference 14   Time 39453
72.88885 Framedifference 13   Time 39466
72.7877 Framedifference 14   Time 39480
72.94119 Framedifference 13   Time 39493
72.73954 Framedifference 15   Time 39508
73.12354 Framedifference 13   Time 39521
73.60405 Framedifference 12   Time 39533
73.6117 Framedifference 14   Time 39547
73.766594 Framedifference 13   Time 39560
73.61636 Framedifference 14   Time 39574
73.58545 Framedifference 14   Time 39588
73.70141 Framedifference 13   Time 39601
73.25774 Framedifference 15   Time 39616
73.400604 Framedifference 13   Time 39629
73.338 Framedifference 14   Time 39643
73.053276 Framedifference 14   Time 39657
72.5419 Framedifference 15   Time 39672
72.12866 Framedifference 15   Time 39687
71.6557 Framedifference 14   Time 39701
70.781494 Framedifference 16   Time 39717
64.30667 Framedifference -1696   Time 38021
65.13399 Framedifference 14   Time 38035
65.47546 Framedifference 14   Time 38049
65.93237 Framedifference 15   Time 38064
66.10402 Framedifference 14   Time 38078
66.72072 Framedifference 14   Time 38092
67.28754 Framedifference 14   Time 38106
67.67308 Framedifference 14   Time 38120
68.05942 Framedifference 14   Time 38134
68.07555 Framedifference 15   Time 38149
68.46699 Framedifference 14   Time 38163
68.188286 Framedifference 15   Time 38178
68.295555 Framedifference 14   Time 38192
68.790535 Framedifference 14   Time 38206
69.222855 Framedifference 13   Time 38219
69.665565 Framedifference 14   Time 38233
69.97674 Framedifference 14   Time 38247
70.11468 Framedifference 14   Time 38261
70.58716 Framedifference 13   Time 38274
70.88623 Framedifference 14   Time 38288
70.55512 Framedifference 15   Time 38303
70.53878 Framedifference 14   Time 38317
70.654175 Framedifference 14   Time 38331
70.465836 Framedifference 14   Time 38345
70.55382 Framedifference 14   Time 38359
71.13081 Framedifference 13   Time 38372
71.03011 Framedifference 14   Time 38386
71.1613 Framedifference 15   Time 38401
71.21207 Framedifference 13   Time 38414
71.44948 Framedifference 14   Time 38428
71.109604 Framedifference 15   Time 38443
71.41285 Framedifference 13   Time 38456
71.791824 Framedifference 14   Time 38470
71.47028 Framedifference 14   Time 38484
71.670105 Framedifference 14   Time 38498
71.49739 Framedifference 14   Time 38512
71.733955 Framedifference 13   Time 38525
71.69174 Framedifference 15   Time 38540
71.333336 Framedifference 14   Time 38554
71.79291 Framedifference 13   Time 38567
71.91652 Framedifference 14   Time 38581
(time 38581- lastadded -60)      true
Circle added
71.7643 Framedifference 14   Time 38595
71.18871 Framedifference 16   Time 38611
71.92175 Framedifference 12   Time 38623
72.78968 Framedifference 12   Time 38635
73.20912 Framedifference 14   Time 38649
73.74549 Framedifference 12   Time 38661
74.40188 Framedifference 13   Time 38674
74.77028 Framedifference 12   Time 38686
75.216194 Framedifference 13   Time 38699
75.57516 Framedifference 13   Time 38712
76.01308 Framedifference 12   Time 38724
76.38712 Framedifference 13   Time 38737
76.38361 Framedifference 13   Time 38750
76.48806 Framedifference 13   Time 38763
76.553925 Framedifference 13   Time 38776
76.76673 Framedifference 13   Time 38789
76.676926 Framedifference 13   Time 38802
76.78085 Framedifference 13   Time 38815
77.27655 Framedifference 12   Time 38827
77.086136 Framedifference 13   Time 38840
77.03638 Framedifference 13   Time 38853
77.00981 Framedifference 13   Time 38866
76.81868 Framedifference 14   Time 38880
77.198746 Framedifference 12   Time 38892
77.18563 Framedifference 13   Time 38905
77.3913 Framedifference 13   Time 38918
77.60042 Framedifference 12   Time 38930
76.90386 Framedifference 14   Time 38944
77.39958 Framedifference 13   Time 38957
77.583206 Framedifference 12   Time 38969
77.72715 Framedifference 13   Time 38982
77.89574 Framedifference 13   Time 38995
77.84345 Framedifference 13   Time 39008
77.38735 Framedifference 13   Time 39021
78.02537 Framedifference 12   Time 39033
78.193794 Framedifference 12   Time 39045
78.32526 Framedifference 13   Time 39058
78.55982 Framedifference 12   Time 39070
79.21121 Framedifference 12   Time 39082
79.36787 Framedifference 12   Time 39094
79.942535 Framedifference 12   Time 39106
80.02021 Framedifference 12   Time 39118
79.80437 Framedifference 13   Time 39131
79.459885 Framedifference 13   Time 39144
78.85164 Framedifference 15   Time 39159
79.0746 Framedifference 12   Time 39171
79.01006 Framedifference 13   Time 39184
78.82053 Framedifference 12   Time 39196
78.35818 Framedifference 14   Time 39210
78.71242 Framedifference 12   Time 39222
78.95131 Framedifference 12   Time 39234
78.719246 Framedifference 13   Time 39247
78.6975 Framedifference 13   Time 39260
78.84007 Framedifference 13   Time 39273
78.532776 Framedifference 13   Time 39286
78.95405 Framedifference 12   Time 39298
78.56027 Framedifference 13   Time 39311
78.786026 Framedifference 13   Time 39324
78.62942 Framedifference 12   Time 39336
78.68508 Framedifference 13   Time 39349
78.62033 Framedifference 13   Time 39362
78.044304 Framedifference 14   Time 39376
78.04238 Framedifference 13   Time 39389
78.09527 Framedifference 12   Time 39401
78.10355 Framedifference 13   Time 39414
78.201546 Framedifference 13   Time 39427
78.016 Framedifference 13   Time 39440
77.985085 Framedifference 13   Time 39453
77.75829 Framedifference 13   Time 39466
77.85733 Framedifference 12   Time 39478
77.667015 Framedifference 14   Time 39492
77.93555 Framedifference 12   Time 39504
77.98099 Framedifference 13   Time 39517
78.04602 Framedifference 12   Time 39529
77.52295 Framedifference 14   Time 39543
77.50044 Framedifference 13   Time 39556
77.506584 Framedifference 13   Time 39569
77.33219 Framedifference 13   Time 39582
77.60079 Framedifference 13   Time 39595
76.81143 Framedifference 14   Time 39609
77.11412 Framedifference 13   Time 39622
77.10963 Framedifference 13   Time 39635
77.19121 Framedifference 13   Time 39648
77.088234 Framedifference 13   Time 39661
77.08328 Framedifference 13   Time 39674
76.76042 Framedifference 13   Time 39687
76.891884 Framedifference 13   Time 39700
76.067924 Framedifference 15   Time 39715
76.23012 Framedifference 12   Time 39727
76.422104 Framedifference 14   Time 39741
76.02536 Framedifference 13   Time 39754
